倉庫ID,業務区分ID,商品ID,week_code,合計出荷数
7,7,62000102,250414w,2.0
7,7,62000102,250421w,1.0
7,7,62000102,250505w,3.0
7,7,62000102,250519w,2.0
7,7,62000102,250526w,1.0
7,7,62000102,250602w,4.0
7,7,62000102,250609w,4.0
7,7,62000102,250616w,3.0
7,7,62000102,250623w,3.0
7,7,62000102,250630w,1.0
7,7,62000102,250707w,3.0
7,7,62000102,250714w,5.0
7,7,62000102,250721w,1.0
7,7,62000102,250728w,4.0
7,7,62000102,250804w,2.0
7,7,62000102,250811w,2.0
7,7,62000102,250818w,3.0
7,7,62000102,250825w,1.0
7,7,62000102,250901w,1.0
7,7,62000102,250908w,4.0
7,7,62000102,250915w,2.0
7,7,62000102,250929w,6.0
7,7,62000102,251006w,5.0
7,7,62000102,251013w,2.0
7,7,62000102,251020w,2.0
7,7,62000102,251027w,2.0
7,7,62000102,251103w,1.0
7,7,62000102,251110w,1.0
7,7,62000102,251117w,4.0
7,7,62000102,251124w,10.0
7,7,62000102,251201w,6.0
7,7,62000102,251208w,4.0
7,7,62000102,251215w,4.0
7,7,62000103,241216w,5.0
7,7,62000103,241223w,11.0
7,7,62000103,250106w,14.0
7,7,62000103,250113w,8.0
7,7,62000103,250120w,2.0
7,7,62000103,250127w,9.0
7,7,62000103,250203w,9.0
7,7,62000103,250210w,2.0
7,7,62000103,250217w,6.0
7,7,62000103,250224w,5.0
7,7,62000103,250303w,11.0
7,7,62000103,250310w,8.0
7,7,62000103,250317w,6.0
7,7,62000103,250324w,5.0
7,7,62000103,250331w,7.0
7,7,62000103,250407w,10.0
7,7,62000103,250414w,4.0
7,7,62000103,250421w,9.0
7,7,62000103,250428w,12.0
7,7,62000103,250505w,4.0
7,7,62000103,250512w,11.0
7,7,62000103,250519w,6.0
7,7,62000103,250526w,9.0
7,7,62000103,250602w,16.0
7,7,62000103,250609w,6.0
7,7,62000103,250616w,10.0
7,7,62000103,250623w,6.0
7,7,62000103,250630w,12.0
7,7,62000103,250707w,12.0
7,7,62000103,250714w,15.0
7,7,62000103,250721w,8.0
7,7,62000103,250728w,13.0
7,7,62000103,250804w,12.0
7,7,62000103,250811w,14.0
7,7,62000103,250818w,6.0
7,7,62000103,250825w,12.0
7,7,62000103,250901w,15.0
7,7,62000103,250908w,10.0
7,7,62000103,250915w,9.0
7,7,62000103,250922w,17.0
7,7,62000103,250929w,13.0
7,7,62000103,251006w,45.0
7,7,62000103,251013w,8.0
7,7,62000103,251020w,16.0
7,7,62000103,251027w,16.0
7,7,62000103,251103w,10.0
7,7,62000103,251110w,6.0
7,7,62000103,251117w,17.0
7,7,62000103,251124w,45.0
7,7,62000103,251201w,24.0
7,7,62000103,251208w,16.0
7,7,62000103,251215w,14.0
7,7,62000104,241216w,6.0
7,7,62000104,241223w,1.0
7,7,62000104,250106w,1.0
7,7,62000104,250113w,1.0
7,7,62000104,250120w,1.0
7,7,62000104,250127w,1.0
7,7,62000104,250203w,1.0
7,7,62000104,250217w,1.0
7,7,62000104,250303w,1.0
7,7,62000104,250317w,1.0
7,7,62000104,250331w,3.0
7,7,62000104,250407w,1.0
7,7,62000104,250421w,2.0
7,7,62000104,250505w,1.0
7,7,62000104,250512w,2.0
7,7,62000104,250519w,1.0
7,7,62000104,250526w,2.0
7,7,62000104,250602w,1.0
7,7,62000104,250616w,2.0
7,7,62000104,250623w,1.0
7,7,62000104,250707w,2.0
7,7,62000104,250714w,1.0
7,7,62000104,250721w,3.0
7,7,62000104,250804w,1.0
7,7,62000104,250811w,1.0
7,7,62000104,250818w,4.0
7,7,62000104,250901w,1.0
7,7,62000104,250915w,1.0
7,7,62000104,250929w,3.0
7,7,62000104,251013w,1.0
7,7,62000104,251020w,2.0
7,7,62000104,251027w,2.0
7,7,62000104,251117w,1.0
7,7,62000104,251208w,7.0
7,7,62000104,251215w,1.0
7,7,62000105,241216w,1.0
7,7,62000105,250106w,2.0
7,7,62000105,250127w,2.0
7,7,62000105,250203w,2.0
7,7,62000105,250210w,2.0
7,7,62000105,250217w,1.0
7,7,62000105,250224w,2.0
7,7,62000105,250310w,3.0
7,7,62000105,250324w,3.0
7,7,62000105,250331w,1.0
7,7,62000105,250407w,2.0
7,7,62000105,250421w,3.0
7,7,62000105,250428w,1.0
7,7,62000105,250505w,1.0
7,7,62000105,250512w,1.0
7,7,62000105,250519w,2.0
7,7,62000105,250526w,2.0
7,7,62000105,250602w,2.0
7,7,62000105,250609w,1.0
7,7,62000105,250616w,2.0
7,7,62000105,250623w,1.0
7,7,62000105,250630w,3.0
7,7,62000105,250707w,1.0
7,7,62000105,250714w,2.0
7,7,62000105,250728w,1.0
7,7,62000105,250811w,2.0
7,7,62000105,250825w,2.0
7,7,62000105,250915w,3.0
7,7,62000105,250922w,2.0
7,7,62000105,251013w,2.0
7,7,62000105,251027w,3.0
7,7,62000105,251110w,3.0
7,7,62000105,251124w,2.0
7,7,62000105,251201w,3.0
7,7,62000106,241216w,1.0
7,7,62000106,250113w,1.0
7,7,62000106,250120w,1.0
7,7,62000106,250127w,1.0
7,7,62000106,250203w,3.0
7,7,62000106,250217w,2.0
7,7,62000106,250303w,2.0
7,7,62000106,250317w,1.0
7,7,62000106,250324w,1.0
7,7,62000106,250331w,1.0
7,7,62000106,250414w,2.0
7,7,62000106,250421w,1.0
7,7,62000106,250505w,1.0
7,7,62000106,250512w,1.0
7,7,62000106,250519w,1.0
7,7,62000106,250526w,1.0
7,7,62000106,250602w,1.0
7,7,62000106,250609w,1.0
7,7,62000106,250616w,1.0
7,7,62000106,250623w,1.0
7,7,62000106,250707w,1.0
7,7,62000106,250721w,2.0
7,7,62000106,250804w,1.0
7,7,62000106,250818w,2.0
7,7,62000106,250901w,1.0
7,7,62000106,250908w,2.0
7,7,62000106,250915w,2.0
7,7,62000106,250929w,2.0
7,7,62000106,251006w,1.0
7,7,62000106,251013w,1.0
7,7,62000106,251027w,1.0
7,7,62000106,251103w,2.0
7,7,62000106,251110w,1.0
7,7,62000106,251117w,1.0
7,7,62000106,251124w,1.0
7,7,62000106,251201w,1.0
7,7,62000106,251208w,2.0
7,7,62000107,250113w,1.0
7,7,62000107,250127w,1.0
7,7,62000107,250210w,1.0
7,7,62000107,250310w,1.0
7,7,62000107,250324w,3.0
7,7,62000107,250421w,1.0
7,7,62000107,250428w,1.0
7,7,62000107,250602w,3.0
7,7,62000107,250609w,2.0
7,7,62000107,250630w,1.0
7,7,62000107,250707w,1.0
7,7,62000107,250721w,2.0
7,7,62000107,250804w,2.0
7,7,62000107,250818w,1.0
7,7,62000107,250901w,1.0
7,7,62000107,250908w,1.0
7,7,62000107,250915w,1.0
7,7,62000107,250922w,2.0
7,7,62000107,251006w,3.0
7,7,62000107,251013w,1.0
7,7,62000107,251020w,2.0
7,7,62000107,251117w,2.0
7,7,62000107,251201w,4.0
7,7,62000108,250616w,1.0
7,7,62000108,250707w,1.0
7,7,62000108,250721w,3.0
7,7,62000108,250825w,1.0
7,7,62000108,251027w,1.0
7,7,62000108,251103w,1.0
7,7,62000108,251110w,1.0
7,7,62000109,250106w,1.0
7,7,62000109,250303w,2.0
7,7,62000109,250324w,2.0
7,7,62000109,250414w,1.0
7,7,62000109,250428w,4.0
7,7,62000109,250512w,1.0
7,7,62000109,250519w,1.0
7,7,62000109,250602w,1.0
7,7,62000109,250609w,2.0
7,7,62000109,250616w,4.0
7,7,62000109,250630w,1.0
7,7,62000109,250707w,2.0
7,7,62000109,250714w,1.0
7,7,62000109,250721w,1.0
7,7,62000109,250728w,1.0
7,7,62000109,250804w,4.0
7,7,62000109,250811w,1.0
7,7,62000109,250818w,1.0
7,7,62000109,250825w,1.0
7,7,62000109,250901w,3.0
7,7,62000109,250908w,2.0
7,7,62000109,250915w,1.0
7,7,62000109,250922w,2.0
7,7,62000109,251006w,2.0
7,7,62000109,251013w,2.0
7,7,62000109,251027w,3.0
7,7,62000109,251103w,1.0
7,7,62000109,251110w,1.0
7,7,62000109,251117w,1.0
7,7,62000109,251124w,2.0
7,7,62000109,251201w,4.0
7,7,62000109,251208w,3.0
7,7,62000110,241223w,2.0
7,7,62000110,250106w,2.0
7,7,62000110,250113w,2.0
7,7,62000110,250120w,1.0
7,7,62000110,250203w,2.0
7,7,62000110,250210w,2.0
7,7,62000110,250217w,5.0
7,7,62000110,250303w,4.0
7,7,62000110,250310w,2.0
7,7,62000110,250317w,1.0
7,7,62000110,250324w,1.0
7,7,62000110,250331w,6.0
7,7,62000110,250407w,3.0
7,7,62000110,250421w,2.0
7,7,62000110,250428w,1.0
7,7,62000110,250505w,1.0
7,7,62000110,250512w,8.0
7,7,62000110,250602w,3.0
7,7,62000110,250609w,4.0
7,7,62000110,250616w,1.0
7,7,62000110,250623w,4.0
7,7,62000110,250630w,1.0
7,7,62000110,250707w,5.0
7,7,62000110,250714w,3.0
7,7,62000110,250721w,4.0
7,7,62000110,250728w,5.0
7,7,62000110,250804w,1.0
7,7,62000110,250811w,1.0
7,7,62000110,250825w,4.0
7,7,62000110,250901w,5.0
7,7,62000110,250908w,10.0
7,7,62000110,250922w,8.0
7,7,62000110,250929w,1.0
7,7,62000110,251006w,4.0
7,7,62000110,251013w,3.0
7,7,62000110,251020w,4.0
7,7,62000110,251027w,5.0
7,7,62000110,251103w,4.0
7,7,62000110,251110w,3.0
7,7,62000110,251117w,3.0
7,7,62000110,251124w,4.0
7,7,62000110,251201w,3.0
7,7,62000110,251208w,7.0
7,7,62000110,251215w,5.0
7,7,62000111,250106w,1.0
7,7,62000111,250113w,1.0
7,7,62000111,250310w,1.0
7,7,62000111,250324w,2.0
7,7,62000111,250331w,1.0
7,7,62000111,250728w,3.0
7,7,62000111,250929w,1.0
7,7,62000111,251006w,1.0
7,7,62000111,251027w,1.0
7,7,62000111,251201w,3.0
7,7,62000111,251215w,2.0
7,7,62000112,241223w,1.0
7,7,62000112,250113w,1.0
7,7,62000112,250303w,1.0
7,7,62000112,250324w,3.0
7,7,62000112,250407w,1.0
7,7,62000112,250414w,1.0
7,7,62000112,250505w,1.0
7,7,62000112,250512w,1.0
7,7,62000112,250602w,1.0
7,7,62000112,250721w,1.0
7,7,62000112,250728w,1.0
7,7,62000112,251103w,1.0
7,7,62000112,251208w,4.0
7,7,62000112,251215w,1.0
7,7,62000122,251208w,1.0
7,7,62000123,250120w,40.0
7,7,62000123,250331w,80.0
7,7,62000123,250519w,100.0
7,7,62000123,250721w,40.0
7,7,62000123,250915w,100.0
7,7,62000123,251027w,100.0
7,7,62000123,251117w,80.0
7,7,62000124,250120w,60.0
7,7,62000124,250331w,20.0
7,7,62000124,250519w,80.0
7,7,62000124,250915w,20.0
7,7,62000124,251027w,60.0
7,7,62000124,251117w,40.0
7,7,62000125,250127w,1.0
7,7,62000125,250203w,12.0
7,7,62000125,250210w,13.0
7,7,62000125,250217w,4.0
7,7,62000125,250324w,3.0
7,7,62000126,250127w,12.0
7,7,62000126,250203w,3.0
7,7,62000126,250210w,2.0
7,7,62000126,250217w,9.0
7,7,62000126,250224w,3.0
7,7,62000126,250303w,11.0
7,7,62000126,250310w,6.0
7,7,62000126,250317w,12.0
7,7,62000126,250324w,19.0
7,7,62000126,250331w,7.0
7,7,62000126,250407w,8.0
7,7,62000127,250127w,6.0
7,7,62000127,250203w,1.0
7,7,62000127,250210w,1.0
7,7,62000127,250217w,2.0
7,7,62000127,250224w,3.0
7,7,62000127,250303w,2.0
7,7,62000127,250310w,4.0
7,7,62000127,250317w,2.0
7,7,62000128,250127w,22.0
7,7,62000128,250203w,4.0
7,7,62000128,250210w,5.0
7,7,62000128,250217w,8.0
7,7,62000128,250224w,16.0
7,7,62000128,250303w,12.0
7,7,62000128,250310w,17.0
7,7,62000128,250317w,10.0
7,7,62000128,250324w,1.0
7,7,63000007,240101w,167.0
7,7,63000007,240108w,220.0
7,7,63000007,240115w,243.0
7,7,63000007,240122w,224.0
7,7,63000007,240129w,219.0
7,7,63000007,240205w,280.0
7,7,63000007,240212w,204.0
7,7,63000007,240219w,197.0
7,7,63000007,240226w,244.0
7,7,63000007,240304w,218.0
7,7,63000007,240311w,211.0
7,7,63000007,240318w,225.0
7,7,63000007,240325w,257.0
7,7,63000007,240401w,187.0
7,7,63000007,240408w,225.0
7,7,63000007,240415w,227.0
7,7,63000007,240422w,265.0
7,7,63000007,240429w,187.0
7,7,63000007,240506w,176.0
7,7,63000007,240513w,195.0
7,7,63000007,240520w,204.0
7,7,63000007,240527w,194.0
7,7,63000007,240603w,227.0
7,7,63000007,240610w,182.0
7,7,63000007,240617w,204.0
7,7,63000007,240624w,253.0
7,7,63000007,240701w,208.0
7,7,63000007,240708w,216.0
7,7,63000007,240715w,187.0
7,7,63000007,240722w,257.0
7,7,63000007,240729w,288.0
7,7,63000007,240805w,306.0
7,7,63000007,240812w,286.0
7,7,63000007,240819w,267.0
7,7,63000007,240826w,293.0
7,7,63000007,240902w,264.0
7,7,63000007,240909w,298.0
7,7,63000007,240916w,253.0
7,7,63000007,240923w,213.0
7,7,63000007,240930w,252.0
7,7,63000007,241007w,271.0
7,7,63000007,241014w,215.0
7,7,63000007,241021w,234.0
7,7,63000007,241028w,307.0
7,7,63000007,241104w,183.0
7,7,63000007,241111w,247.0
7,7,63000007,241118w,209.0
7,7,63000007,241125w,259.0
7,7,63000007,241202w,230.0
7,7,63000007,241209w,283.0
7,7,63000007,241216w,205.0
7,7,63000007,241223w,310.0
7,7,63000007,250106w,207.0
7,7,63000007,250113w,144.0
7,7,63000007,250120w,149.0
7,7,63000007,250127w,191.0
7,7,63000007,250203w,171.0
7,7,63000007,250210w,120.0
7,7,63000007,250217w,137.0
7,7,63000007,250224w,139.0
7,7,63000007,250303w,103.0
7,7,63000007,250310w,134.0
7,7,63000007,250317w,150.0
7,7,63000007,250324w,145.0
7,7,63000007,250331w,109.0
7,7,63000007,250407w,139.0
7,7,63000007,250414w,122.0
7,7,63000007,250421w,117.0
7,7,63000007,250428w,131.0
7,7,63000007,250505w,89.0
7,7,63000007,250512w,135.0
7,7,63000007,250519w,122.0
7,7,63000007,250526w,151.0
7,7,63000007,250602w,99.0
7,7,63000007,250609w,125.0
7,7,63000007,250616w,104.0
7,7,63000007,250623w,149.0
7,7,63000007,250630w,110.0
7,7,63000007,250707w,122.0
7,7,63000007,250714w,155.0
7,7,63000007,250721w,112.0
7,7,63000007,250728w,117.0
7,7,63000007,250804w,124.0
7,7,63000007,250811w,95.0
7,7,63000007,250818w,130.0
7,7,63000007,250825w,114.0
7,7,63000007,250901w,128.0
7,7,63000007,250908w,139.0
7,7,63000007,250915w,94.0
7,7,63000007,250922w,121.0
7,7,63000007,250929w,116.0
7,7,63000007,251006w,119.0
7,7,63000007,251013w,116.0
7,7,63000007,251020w,117.0
7,7,63000007,251027w,117.0
7,7,63000007,251103w,76.0
7,7,63000007,251110w,130.0
7,7,63000007,251117w,118.0
7,7,63000007,251124w,92.0
7,7,63000007,251201w,138.0
7,7,63000007,251208w,120.0
7,7,63000007,251215w,111.0
7,7,63000008,240101w,169.0
7,7,63000008,240108w,230.0
7,7,63000008,240115w,249.0
7,7,63000008,240122w,215.0
7,7,63000008,240129w,244.0
7,7,63000008,240205w,309.0
7,7,63000008,240212w,205.0
7,7,63000008,240219w,259.0
7,7,63000008,240226w,299.0
7,7,63000008,240304w,255.0
7,7,63000008,240311w,264.0
7,7,63000008,240318w,251.0
7,7,63000008,240325w,276.0
7,7,63000008,240401w,248.0
7,7,63000008,240408w,303.0
7,7,63000008,240415w,229.0
7,7,63000008,240422w,308.0
7,7,63000008,240429w,215.0
7,7,63000008,240506w,231.0
7,7,63000008,240513w,293.0
7,7,63000008,240520w,217.0
7,7,63000008,240527w,243.0
7,7,63000008,240603w,245.0
7,7,63000008,240610w,238.0
7,7,63000008,240617w,257.0
7,7,63000008,240624w,274.0
7,7,63000008,240701w,238.0
7,7,63000008,240708w,322.0
7,7,63000008,240715w,227.0
7,7,63000008,240722w,289.0
7,7,63000008,240729w,287.0
7,7,63000008,240805w,340.0
7,7,63000008,240812w,353.0
7,7,63000008,240819w,309.0
7,7,63000008,240826w,319.0
7,7,63000008,240902w,427.0
7,7,63000008,240909w,468.0
7,7,63000008,240916w,274.0
7,7,63000008,240923w,249.0
7,7,63000008,240930w,274.0
7,7,63000008,241007w,341.0
7,7,63000008,241014w,282.0
7,7,63000008,241021w,307.0
7,7,63000008,241028w,344.0
7,7,63000008,241104w,232.0
7,7,63000008,241111w,298.0
7,7,63000008,241118w,318.0
7,7,63000008,241125w,308.0
7,7,63000008,241202w,298.0
7,7,63000008,241209w,325.0
7,7,63000008,241216w,292.0
7,7,63000008,241223w,423.0
7,7,63000008,250106w,330.0
7,7,63000008,250113w,217.0
7,7,63000008,250120w,181.0
7,7,63000008,250127w,227.0
7,7,63000008,250203w,188.0
7,7,63000008,250210w,198.0
7,7,63000008,250217w,226.0
7,7,63000008,250224w,220.0
7,7,63000008,250303w,140.0
7,7,63000008,250310w,256.0
7,7,63000008,250317w,175.0
7,7,63000008,250324w,250.0
7,7,63000008,250331w,176.0
7,7,63000008,250407w,201.0
7,7,63000008,250414w,247.0
7,7,63000008,250421w,200.0
7,7,63000008,250428w,216.0
7,7,63000008,250505w,151.0
7,7,63000008,250512w,196.0
7,7,63000008,250519w,178.0
7,7,63000008,250526w,250.0
7,7,63000008,250602w,172.0
7,7,63000008,250609w,189.0
7,7,63000008,250616w,205.0
7,7,63000008,250623w,235.0
7,7,63000008,250630w,171.0
7,7,63000008,250707w,218.0
7,7,63000008,250714w,183.0
7,7,63000008,250721w,189.0
7,7,63000008,250728w,221.0
7,7,63000008,250804w,235.0
7,7,63000008,250811w,174.0
7,7,63000008,250818w,175.0
7,7,63000008,250825w,236.0
7,7,63000008,250901w,194.0
7,7,63000008,250908w,194.0
7,7,63000008,250915w,140.0
7,7,63000008,250922w,239.0
7,7,63000008,250929w,190.0
7,7,63000008,251006w,206.0
7,7,63000008,251013w,213.0
7,7,63000008,251020w,197.0
7,7,63000008,251027w,237.0
7,7,63000008,251103w,165.0
7,7,63000008,251110w,207.0
7,7,63000008,251117w,226.0
7,7,63000008,251124w,221.0
7,7,63000008,251201w,196.0
7,7,63000008,251208w,224.0
7,7,63000008,251215w,210.0
7,7,63000010,240101w,30.0
7,7,63000010,240108w,73.0
7,7,63000010,240115w,49.0
7,7,63000010,240122w,47.0
7,7,63000010,240129w,67.0
7,7,63000010,240205w,66.0
7,7,63000010,240212w,56.0
7,7,63000010,240219w,50.0
7,7,63000010,240226w,78.0
7,7,63000010,240304w,44.0
7,7,63000010,240311w,68.0
7,7,63000010,240318w,62.0
7,7,63000010,240325w,41.0
7,7,63000010,240401w,74.0
7,7,63000010,240408w,47.0
7,7,63000010,240415w,79.0
7,7,63000010,240422w,75.0
7,7,63000010,240429w,56.0
7,7,63000010,240506w,63.0
7,7,63000010,240513w,65.0
7,7,63000010,240520w,73.0
7,7,63000010,240527w,40.0
7,7,63000010,240603w,50.0
7,7,63000010,240610w,61.0
7,7,63000010,240617w,71.0
7,7,63000010,240624w,53.0
7,7,63000010,240701w,70.0
7,7,63000010,240708w,54.0
7,7,63000010,240715w,54.0
7,7,63000010,240722w,58.0
7,7,63000010,240729w,74.0
7,7,63000010,240805w,92.0
7,7,63000010,240812w,97.0
7,7,63000010,240819w,87.0
7,7,63000010,240826w,55.0
7,7,63000010,240902w,68.0
7,7,63000010,240909w,96.0
7,7,63000010,240916w,65.0
7,7,63000010,240923w,57.0
7,7,63000010,240930w,60.0
7,7,63000010,241007w,77.0
7,7,63000010,241014w,70.0
7,7,63000010,241021w,70.0
7,7,63000010,241028w,73.0
7,7,63000010,241104w,73.0
7,7,63000010,241111w,65.0
7,7,63000010,241118w,58.0
7,7,63000010,241125w,75.0
7,7,63000010,241202w,63.0
7,7,63000010,241209w,71.0
7,7,63000010,241216w,91.0
7,7,63000010,241223w,94.0
7,7,63000010,250106w,81.0
7,7,63000010,250113w,69.0
7,7,63000010,250120w,48.0
7,7,63000010,250127w,70.0
7,7,63000010,250203w,45.0
7,7,63000010,250210w,58.0
7,7,63000010,250217w,72.0
7,7,63000010,250224w,46.0
7,7,63000010,250303w,61.0
7,7,63000010,250310w,59.0
7,7,63000010,250317w,71.0
7,7,63000010,250324w,65.0
7,7,63000010,250331w,71.0
7,7,63000010,250407w,40.0
7,7,63000010,250414w,59.0
7,7,63000010,250421w,67.0
7,7,63000010,250428w,63.0
7,7,63000010,250505w,54.0
7,7,63000010,250512w,56.0
7,7,63000010,250519w,63.0
7,7,63000010,250526w,46.0
7,7,63000010,250602w,69.0
7,7,63000010,250609w,58.0
7,7,63000010,250616w,69.0
7,7,63000010,250623w,62.0
7,7,63000010,250630w,64.0
7,7,63000010,250707w,49.0
7,7,63000010,250714w,71.0
7,7,63000010,250721w,66.0
7,7,63000010,250728w,74.0
7,7,63000010,250804w,55.0
7,7,63000010,250811w,55.0
7,7,63000010,250818w,70.0
7,7,63000010,250825w,62.0
7,7,63000010,250901w,65.0
7,7,63000010,250908w,85.0
7,7,63000010,250915w,48.0
7,7,63000010,250922w,78.0
7,7,63000010,250929w,78.0
7,7,63000010,251006w,71.0
7,7,63000010,251013w,49.0
7,7,63000010,251020w,66.0
7,7,63000010,251027w,78.0
7,7,63000010,251103w,56.0
7,7,63000010,251110w,60.0
7,7,63000010,251117w,85.0
7,7,63000010,251124w,69.0
7,7,63000010,251201w,61.0
7,7,63000010,251208w,61.0
7,7,63000010,251215w,66.0
7,7,63000011,240101w,54.0
7,7,63000011,240108w,81.0
7,7,63000011,240115w,63.0
7,7,63000011,240122w,74.0
7,7,63000011,240129w,78.0
7,7,63000011,240205w,74.0
7,7,63000011,240212w,74.0
7,7,63000011,240219w,87.0
7,7,63000011,240226w,78.0
7,7,63000011,240304w,63.0
7,7,63000011,240311w,72.0
7,7,63000011,240318w,67.0
7,7,63000011,240325w,84.0
7,7,63000011,240401w,58.0
7,7,63000011,240408w,69.0
7,7,63000011,240415w,80.0
7,7,63000011,240422w,109.0
7,7,63000011,240429w,64.0
7,7,63000011,240506w,75.0
7,7,63000011,240513w,84.0
7,7,63000011,240520w,73.0
7,7,63000011,240527w,68.0
7,7,63000011,240603w,77.0
7,7,63000011,240610w,51.0
7,7,63000011,240617w,74.0
7,7,63000011,240624w,91.0
7,7,63000011,240701w,83.0
7,7,63000011,240708w,94.0
7,7,63000011,240715w,70.0
7,7,63000011,240722w,89.0
7,7,63000011,240729w,92.0
7,7,63000011,240805w,107.0
7,7,63000011,240812w,105.0
7,7,63000011,240819w,99.0
7,7,63000011,240826w,92.0
7,7,63000011,240902w,107.0
7,7,63000011,240909w,115.0
7,7,63000011,240916w,99.0
7,7,63000011,240923w,96.0
7,7,63000011,240930w,81.0
7,7,63000011,241007w,107.0
7,7,63000011,241014w,70.0
7,7,63000011,241021w,96.0
7,7,63000011,241028w,102.0
7,7,63000011,241104w,93.0
7,7,63000011,241111w,83.0
7,7,63000011,241118w,82.0
7,7,63000011,241125w,119.0
7,7,63000011,241202w,110.0
7,7,63000011,241209w,110.0
7,7,63000011,241216w,97.0
7,7,63000011,241223w,165.0
7,7,63000011,250106w,103.0
7,7,63000011,250113w,101.0
7,7,63000011,250120w,97.0
7,7,63000011,250127w,96.0
7,7,63000011,250203w,91.0
7,7,63000011,250210w,94.0
7,7,63000011,250217w,111.0
7,7,63000011,250224w,110.0
7,7,63000011,250303w,96.0
7,7,63000011,250310w,129.0
7,7,63000011,250317w,90.0
7,7,63000011,250324w,114.0
7,7,63000011,250331w,96.0
7,7,63000011,250407w,116.0
7,7,63000011,250414w,94.0
7,7,63000011,250421w,120.0
7,7,63000011,250428w,97.0
7,7,63000011,250505w,105.0
7,7,63000011,250512w,110.0
7,7,63000011,250519w,117.0
7,7,63000011,250526w,102.0
7,7,63000011,250602w,99.0
7,7,63000011,250609w,106.0
7,7,63000011,250616w,142.0
7,7,63000011,250623w,111.0
7,7,63000011,250630w,134.0
7,7,63000011,250707w,133.0
7,7,63000011,250714w,131.0
7,7,63000011,250721w,118.0
7,7,63000011,250728w,111.0
7,7,63000011,250804w,184.0
7,7,63000011,250811w,93.0
7,7,63000011,250818w,140.0
7,7,63000011,250825w,124.0
7,7,63000011,250901w,147.0
7,7,63000011,250908w,126.0
7,7,63000011,250915w,116.0
7,7,63000011,250922w,128.0
7,7,63000011,250929w,133.0
7,7,63000011,251006w,142.0
7,7,63000011,251013w,122.0
7,7,63000011,251020w,105.0
7,7,63000011,251027w,166.0
7,7,63000011,251103w,123.0
7,7,63000011,251110w,158.0
7,7,63000011,251117w,129.0
7,7,63000011,251124w,128.0
7,7,63000011,251201w,142.0
7,7,63000011,251208w,145.0
7,7,63000011,251215w,147.0
7,7,63000013,240101w,17.0
7,7,63000013,240108w,30.0
7,7,63000013,240115w,22.0
7,7,63000013,240122w,26.0
7,7,63000013,240129w,26.0
7,7,63000013,240205w,31.0
7,7,63000013,240212w,27.0
7,7,63000013,240219w,29.0
7,7,63000013,240226w,31.0
7,7,63000013,240304w,27.0
7,7,63000013,240311w,25.0
7,7,63000013,240318w,40.0
7,7,63000013,240325w,25.0
7,7,63000013,240401w,28.0
7,7,63000013,240408w,27.0
7,7,63000013,240415w,52.0
7,7,63000013,240422w,25.0
7,7,63000013,240429w,28.0
7,7,63000013,240506w,20.0
7,7,63000013,240513w,25.0
7,7,63000013,240520w,16.0
7,7,63000013,240527w,25.0
7,7,63000013,240603w,17.0
7,7,63000013,240610w,19.0
7,7,63000013,240617w,25.0
7,7,63000013,240624w,25.0
7,7,63000013,240701w,33.0
7,7,63000013,240708w,22.0
7,7,63000013,240715w,32.0
7,7,63000013,240722w,23.0
7,7,63000013,240729w,24.0
7,7,63000013,240805w,34.0
7,7,63000013,240812w,33.0
7,7,63000013,240819w,27.0
7,7,63000013,240826w,29.0
7,7,63000013,240902w,19.0
7,7,63000013,240909w,39.0
7,7,63000013,240916w,13.0
7,7,63000013,240923w,18.0
7,7,63000013,240930w,9.0
7,7,63000013,241007w,26.0
7,7,63000013,241014w,21.0
7,7,63000013,241021w,24.0
7,7,63000013,241028w,29.0
7,7,63000013,241104w,22.0
7,7,63000013,241111w,28.0
7,7,63000013,241118w,20.0
7,7,63000013,241125w,27.0
7,7,63000013,241202w,27.0
7,7,63000013,241209w,28.0
7,7,63000013,241216w,30.0
7,7,63000013,241223w,33.0
7,7,63000013,250106w,32.0
7,7,63000013,250113w,19.0
7,7,63000013,250120w,28.0
7,7,63000013,250127w,24.0
7,7,63000013,250203w,26.0
7,7,63000013,250210w,16.0
7,7,63000013,250217w,24.0
7,7,63000013,250224w,28.0
7,7,63000013,250303w,9.0
7,7,63000013,250310w,14.0
7,7,63000013,250317w,36.0
7,7,63000013,250324w,27.0
7,7,63000013,250331w,15.0
7,7,63000013,250407w,19.0
7,7,63000013,250414w,26.0
7,7,63000013,250421w,32.0
7,7,63000013,250428w,20.0
7,7,63000013,250505w,14.0
7,7,63000013,250512w,24.0
7,7,63000013,250519w,20.0
7,7,63000013,250526w,20.0
7,7,63000013,250602w,26.0
7,7,63000013,250609w,25.0
7,7,63000013,250616w,33.0
7,7,63000013,250623w,32.0
7,7,63000013,250630w,22.0
7,7,63000013,250707w,19.0
7,7,63000013,250714w,33.0
7,7,63000013,250721w,16.0
7,7,63000013,250728w,44.0
7,7,63000013,250804w,27.0
7,7,63000013,250811w,9.0
7,7,63000013,250818w,31.0
7,7,63000013,250825w,29.0
7,7,63000013,250901w,31.0
7,7,63000013,250908w,26.0
7,7,63000013,250915w,34.0
7,7,63000013,250922w,29.0
7,7,63000013,250929w,24.0
7,7,63000013,251006w,30.0
7,7,63000013,251013w,20.0
7,7,63000013,251020w,17.0
7,7,63000013,251027w,23.0
7,7,63000013,251103w,22.0
